URL,Scraped_At
https://www.watsons.co.th/th/%E0%B8%A5%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%B1%E0%B8%A5-%E0%B8%9B%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B8%AA-%E0%B9%80%E0%B8%AD%E0%B8%A5%E0%B9%81%E0%B8%8B%E0%B8%9F-%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%81%E0%B8%8B%E0%B9%8C%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B1%E0%B9%88%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-6-%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%AA-%E0%B8%9F%E0%B8%A5%E0%B8%AD%E0%B8%A3%E0%B8%B1%E0%B8%A5-%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C-100-%E0%B8%A1%E0%B8%A5./p/BP_250783
https://www.watsons.co.th/th/%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B1%E0%B9%88%E0%B8%A1%E0%B8%9C%E0%B8%B4%E0%B8%A7%E0%B9%81%E0%B8%9E%E0%B9%89%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B8%A2-%E0%B8%A1%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%81%E0%B8%B1%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C-madagascar-centella-ampoule-%E0%B9%80%E0%B8%8B%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2-%E0%B9%81%E0%B8%AD%E0%B8%A1%E0%B8%9E%E0%B8%A5%E0%B8%B9-55-%E0%B8%A1%E0%B8%A5./p/BP_293431
https://www.watsons.co.th/th/%E0%B8%A2%E0%B8%B9%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%99-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%95%E0%B9%80%E0%B8%A5%E0%B8%AA-%E0%B9%84%E0%B8%9A%E0%B8%A3%E0%B8%97%E0%B9%8C%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%87-%E0%B8%AA%E0%B8%81%E0%B8%B4%E0%B8%99-%E0%B9%82%E0%B8%97%E0%B8%99-%E0%B9%80%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%9F%E0%B8%84%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%87-%E0%B8%9A%E0%B8%AD%E0%B8%94%E0%B8%B5%E0%B9%89-%E0%B9%82%E0%B8%A5%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-250-%E0%B8%A1%E0%B8%A5./p/BP_309319
https://www.watsons.co.th/th/g-lucky-fit-%E0%B8%88%E0%B8%B5-%E0%B8%A5%E0%B8%B1%E0%B8%84%E0%B8%81%E0%B8%B5%E0%B9%89-%E0%B8%9F%E0%B8%B4%E0%B8%95-%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%81%E0%B8%AD%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%A2-3-%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%B4-%E0%B8%AA%E0%B8%B5%E0%B8%82%E0%B8%B2%E0%B8%A7-30-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99/p/BP_306131
https://www.watsons.co.th/th/%E0%B9%81%E0%B8%9A%E0%B8%A5%E0%B8%84%E0%B8%A1%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%AA-%E0%B9%84%E0%B8%9A%E0%B9%82%E0%B8%AD-%E0%B8%8B%E0%B8%B5-1000-%E0%B8%A1%E0%B8%81.-%E0%B9%80%E0%B8%94%E0%B8%A5%E0%B8%B5-%E0%B9%84%E0%B8%AD%E0%B8%A1%E0%B8%B9-60-%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94/p/BP_313664
https://www.watsons.co.th/th/swisse-grape-seed-%E0%B8%AA%E0%B8%A7%E0%B8%B4%E0%B8%AA%E0%B9%80%E0%B8%8B-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%9B%E0%B8%8B%E0%B8%B5%E0%B8%94-60-%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94-%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%81%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A1%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B8%AD%E0%B8%87%E0%B8%B8%E0%B9%88%E0%B8%99/p/BP_305798
https://www.watsons.co.th/th/%E0%B9%80%E0%B8%A1%E0%B8%A2%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%A5%E0%B8%B5%E0%B8%99-%E0%B8%AD%E0%B8%B2%E0%B8%A2%E0%B8%A5%E0%B8%B4%E0%B8%9B-%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%B9%E0%B8%9F%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C-150-%E0%B8%A1%E0%B8%A5./p/BP_255543
https://www.watsons.co.th/th/%E0%B8%A5%E0%B8%B2-%E0%B9%82%E0%B8%A3%E0%B8%8A-%E0%B9%82%E0%B8%9E%E0%B9%80%E0%B8%8B%E0%B8%A2%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%A5%E0%B8%B4%E0%B9%82%E0%B8%AD%E0%B8%AA-%E0%B8%A2%E0%B8%B9%E0%B8%A7%E0%B8%B5%E0%B8%A1%E0%B8%B9%E0%B8%99400-%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%97-%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%81-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%95-%E0%B8%9F%E0%B8%A5%E0%B8%B9%E0%B8%AD%E0%B8%B4%E0%B8%94-spf50-50%E0%B8%A1%E0%B8%A5./p/BP_317508
https://www.watsons.co.th/th/%E0%B9%80%E0%B8%84%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B8%99%E0%B8%AD%E0%B8%95-%E0%B8%97%E0%B8%B9-%E0%B9%81%E0%B8%A1%E0%B8%97%E0%B8%97%E0%B9%8C-%E0%B8%A5%E0%B8%B4%E0%B8%9B-2.9%E0%B8%81.-01-%E0%B8%9E%E0%B8%B5%E0%B8%84-%E0%B8%AD%E0%B8%B0-%E0%B8%9A%E0%B8%B9/p/BP_315796
